mean_samp,err_samp,mean_fit,err_fit,chi2dof
"[-0.11999872335634305, -0.12040545606326473, -0.11954358130629407, -0.12048598401391987, -0.12000162238056941, -0.11984707867133411, -0.12229012880471588, -0.1225457472223573, -0.12168077295560228, -0.12426711528309418, -0.12493388466232538, -0.12556593762318177, -0.12824883928830397, -0.12736166381271688, -0.12414819114185884, -0.12477847102740097, -0.12410805480218248, -0.12256911002955753, -0.12153642281115194, -0.12242179180968403, -0.12185736837845967, -0.12344467284559298, -0.1229627144452872, -0.12492839918669117, -0.12580934624982976, -0.1262480434405419, -0.1235026081848368, -0.12515374690000627, -0.12560183566924343, -0.12700206860084542, -0.12449394793358338, -0.12313910618356165, -0.12315647718235895, -0.12356433960976641, -0.12321717004165003, -0.12259065066848997, -0.12147477492053867, -0.1225042313637484, -0.12082946781748956, -0.12195114444045602, -0.11998332124192201, -0.11843896648112985, -0.11700715150209853, -0.11730367797857467, -0.1162266130706395, -0.1173173208420104, -0.1148208658991129, -0.11643949265929823, -0.11739423234261705, -0.117158628337252, -0.1178044405753383, -0.117629703713061, -0.11806433768058035, -0.11900704881007645, -0.11883939506991652, -0.11828356058403033, -0.11838234544928707, -0.11958784363259092, -0.11994547191863332, -0.12139804446391764, -0.1227230957114533, -0.12387842795629897, -0.12733421901936562, -0.12223253118513655, -0.12386540874758381, -0.12568414795691654, -0.12229438308322706, -0.12380353154672852, -0.12101529048559517, -0.12363169896001251, -0.1267581186453864, -0.12532350445265392, -0.12781258188472808, -0.12687651621221088, -0.1286950260229049, -0.12608467602751175, -0.1315337635072723, -0.12976757220173796, -0.13258825849217964, -0.133582622583456, -0.12833141990244712, -0.12489168191372274, -0.12579287610090367, -0.12884476831564076, -0.1298065204652083, -0.12697479573568266, -0.12729674974124275, -0.12686693418008294, -0.12584864233668164, -0.1253520583812748, -0.12695246180529626, -0.12893552615713383, -0.12952602480459072, -0.13152192170367463, -0.12923730630794453, -0.13627586314846354, -0.1258358976140492, -0.12380034639618832, -0.12669778965597916, -0.13331811386031647, -0.12498297197082736, -0.12361412843944117, -0.12171150522291681, -0.12084968197159977, -0.12076223093994935, -0.12425918669575248, -0.12193619358286864, -0.12066903373001138, -0.12184220217016832, -0.12202009097482985, -0.12354387014373615, -0.12277016313686846, -0.12731642201702528, -0.12257103609276247, -0.12375604434716214, -0.12314097903837891, -0.1216134560768911, -0.1207199395541212, -0.1215475456838572, -0.12382496201216822, -0.12492559255432238, -0.12742515721457073, -0.13328022703331685, -0.12895588582400816, -0.12678489687434222, -0.1303493263060079, -0.12687270722163202, -0.12510135306875195, -0.12487588369087313, -0.12398307002957151, -0.12442498016194797, -0.12544023864875062, -0.12926643216526615, -0.1298595608395673, -0.13166152204161707, -0.1650426170700757, -0.13365770973325858, -0.12920500207918909, -0.1282541547825341, -0.12639400343919294, -0.12956590754812292, -0.12823246750422834, -0.1288787825630159, -0.12725233789260007, -0.1232061217785779, -0.12200378873926647, -0.1244114770106318, -0.12776925335795195, -0.12960982855003658, -0.13214505546066746, -0.1298128791799935, -0.1307905135184337, -0.13042809391822702, -0.1296733408303652, -0.12784769145523953, -0.13420027554084432, -0.13272115337352125, -0.13369084526273609, -0.14017939523998849, -0.13774306750297755, -0.14261112236437304, -0.14362366318354158, -0.1421040189740021, -0.13886601380916574, -0.1402475552383501, -0.14009321054254173, -0.13173400641465602, -0.13825447551931183, -0.13669558305624496, -0.14094369083580088, -0.1347642819242656, -0.13153153412054092, -0.1342695835206074, -0.1333291871065256, -0.13462992872295082, -0.13523946192730565, -0.13757071725220504, -0.14025721215066161, -0.13818789413527574, -0.13493891303865077, -0.13534378444592293, -0.14313303839170435, -0.14367855661925957, -0.1406411969211177, -0.14176190206375724, -0.1490978202656945, -0.1456388241335933, -0.1416593081227943, -0.1314379129489589, -0.12801375169103624, -0.1302173248615579, -0.13083070600707597, -0.1372461910028482, -0.13994577550773246, -0.14150754984904362, -0.1382583912518625, -0.13589602332973352, -0.13508769391199532, -0.1304061430389323, -0.13016827730275873, -0.13223484624662005, -0.12894595110590382, -0.1293804708700012, -0.13031436287643614, -0.12989136890986386, -0.13550896267594983, -0.13555283989069603, -0.135863467764669, -0.1374870588143129, -0.1373849658141621, -0.13528252155768639, -0.1379072569971472, -0.137957838026649, -0.1374513409989195, -0.14383521443554026, -0.13395995378767311, -0.13460404259612369, -0.13395059124809777, -0.13597355779645323, -0.14358636297705804, -0.1444929508356936, -0.1377241442905116, -0.1342924100596633, -0.1342499029584793, -0.13090767069440556, -0.14417775818604125, -0.1399841618673157, -0.15432026325338494, -0.16664416509458582, -0.15346151921000137, -0.1523746920659767, -0.16669396489793278, -0.16258210202556692, -0.14975649992827117, -0.14699713419690097, -0.14448490133972394, -0.16168977957954067, -0.1517061321236623, -0.1580824983461019, -0.1583415160790572, -0.14680629621339922, -0.1518085412513852, -0.16420389801276977, -0.15848416698105086, -0.1537142429143907, -0.15034161077836852, -0.15344479613536777, -0.141286280801, -0.14521435950969208, -0.14536402416060928, -0.1529520658564001, -0.15022312216970032, -0.14907574851708935, -0.1429300926879878, -0.14442352831340233, -0.13508450179614215, -0.14952388557592536, -0.14738088193033075, -0.14464242004044894, -0.1373145877698991, -0.13460524303987265, -0.13583013856111453, -0.14217082775719986, -0.1386566386327743, -0.14719921773948053, -0.1652301148655691, -0.17876883587766482, -0.17158828399270856, -0.1760088683118785, -0.15610162152686213, -0.15608444409509978, -0.16955003756536124, -0.17162492352060832, -0.1442360732992624, -0.14382169666941982, -0.13329471637225346, -0.13731894811777773, -0.1347557220449086, -0.14692797866659052, -0.1435376366704921, -0.13883864869650242, -0.13188994807038815, -0.12554224149236815, -0.12717758630010859, -0.12338372882208098, -0.12587209756816922, -0.12849161255907707, -0.12443688985068836, -0.1217987499152284, -0.122189035636069, -0.12035506985661919, -0.1326764506492448, -0.12729560424382264, -0.129476385340096, -0.13102063601017425, -0.1279367586187556, -0.12333855037505882, -0.12601552524169557, -0.13876452625671612, -0.14676990830974013, -0.14431439368908086, -0.14159569257336513, -0.1346956978616432, -0.13958626528301762, -0.14254253466181624, -0.13497296700540706, -0.13355098631920495, -0.1189329829813886, -0.11940699636589393, -0.11817047506943977, -0.11768119613762026, -0.1184208267252826, -0.12158491217883692, -0.11921597024373991, -0.12055413709032228, -0.11280567891335931, -0.1100512700744086, -0.11341247532806872, -0.11775330118015813, -0.11580694013190435, -0.12544402130352705, -0.12130606057753873, -0.1166481923049953, -0.11380858603914351, -0.11248171674259344, -0.11074420764041251, -0.10822658757898779, -0.11114536531449196, -0.1123069757786206, -0.10951624803754821, -0.10871845439052512, -0.11031240657557928, -0.10715409626182265, -0.10695573783006963, -0.10758255949193543, -0.1078827184657795, -0.11002519349663639, -0.10723802714503282, -0.10629287556131754, -0.10612715598395195, -0.10766359011934351, -0.10795701199229016, -0.10514584963748018, -0.10245618662797043, -0.10145992457193286, -0.10189023609914126, -0.10008023243513797, -0.10006467688341511, -0.09908530344864133, -0.09942948421193419, -0.09987390740640135, -0.10177002649805723, -0.10218992336286217, -0.10211922782076592]","[0.0028539519722152193, 0.0027893923753324733, 0.0025111634433097915, 0.0026245975965279254, 0.0026903241700190093, 0.002545394832674007, 0.004308453180619725, 0.003791239269953217, 0.003675327313115633, 0.0037132576021188446, 0.004119967863392792, 0.004084628899929877, 0.004572389319777233, 0.004442502543868841, 0.002892699036570105, 0.002872309250143237, 0.003892933145022866, 0.003632779416097262, 0.002947212196844853, 0.00310956848400756, 0.003119515070549163, 0.0035300750795671824, 0.0035074645083749624, 0.003729360796180157, 0.004018035241553605, 0.0037210591774213043, 0.0036230008531210707, 0.003565899727450462, 0.0037461629477721385, 0.004021559753684496, 0.0031508296746476892, 0.0038001034893200957, 0.0031546337704993145, 0.0036454573066487944, 0.003953337495716625, 0.0036658158149702885, 0.004158585241969199, 0.0047463767882164505, 0.003309042496517, 0.004902346076425772, 0.0038070110328948525, 0.00327865505680396, 0.0024836125788006884, 0.002152648929237797, 0.002419806882972045, 0.002396094246775687, 0.0018344254494231267, 0.00211666592039119, 0.0027013332400075097, 0.002502409648824314, 0.0026344272194039776, 0.002176376674561701, 0.0023859394587737595, 0.002618205516056983, 0.0027948374449812833, 0.0028872685726303144, 0.00279028212877076, 0.003161238746179204, 0.00373645039504807, 0.004299496536561195, 0.00471066273718239, 0.005865949828082784, 0.007883764322127621, 0.0050077913389547, 0.005263152815395498, 0.006402246669197633, 0.004518321570628266, 0.00545995356199924, 0.004458894326630293, 0.005232640897762441, 0.0069860911372637835, 0.006542922591079718, 0.008334008547449782, 0.0068441980378329825, 0.006150699153646238, 0.005302903982968762, 0.008377220251662732, 0.007253340976647194, 0.008828194525593684, 0.010309279229540532, 0.0077126767177149065, 0.004683053605334808, 0.005396815380075026, 0.007085265178471726, 0.007545329046847589, 0.004839946900772783, 0.003859446961972852, 0.0037294084981867163, 0.003426466959304083, 0.003351320767367125, 0.0041259752807192305, 0.005217255975922645, 0.004761007723113758, 0.004790904326831739, 0.004402305795631767, 0.010477631031585803, 0.003836853462819064, 0.0029256989386293986, 0.004922130751212193, 0.011478172228108773, 0.0032136263592230253, 0.002441632744100542, 0.002203273265830376, 0.0021429814526121027, 0.0022836478051728136, 0.00513645690451057, 0.00383348276452937, 0.0024899849103020176, 0.0031805417033371184, 0.003234191792106619, 0.003624241159028129, 0.003489167868206396, 0.0044388733496921575, 0.0031102758263610707, 0.003171118652272387, 0.0033819605275202287, 0.0032261637575796806, 0.002628001847110186, 0.002523634860940739, 0.002738383879749729, 0.002770811259809756, 0.0030550953245455465, 0.009121972840875124, 0.004635430225719625, 0.0034384349641090758, 0.004113276028663663, 0.0032886506332599694, 0.0031035035949672414, 0.003311919259403244, 0.002924527712242824, 0.0029440029626035366, 0.00319267421810986, 0.007336608415811229, 0.005056500055635256, 0.0061211363750621976, 0.037672618241771136, 0.00783251203312566, 0.005253313700874155, 0.006115091857047946, 0.003968429541078003, 0.006879914440290485, 0.0046198203198149065, 0.005544379394418442, 0.005434017264519495, 0.0041795642806279525, 0.003959081668313138, 0.004206708864614256, 0.005047599180068311, 0.004904456003622737, 0.006167966484927816, 0.005256508029853988, 0.004769768700058538, 0.004709695150707599, 0.005105188111892872, 0.004652546984550123, 0.006045317318212526, 0.005729003459042823, 0.005588326530975555, 0.0093190216286981, 0.007860209401265354, 0.009664011043634515, 0.010319273462756946, 0.009101066946521377, 0.00784218170047162, 0.01092073887919193, 0.012325880820929374, 0.006679644901647252, 0.01163551413415005, 0.008911634014235862, 0.011635555522304279, 0.007510275862122439, 0.005171692581118758, 0.006354332548714865, 0.005860039302936961, 0.0062478770252256816, 0.0061111849717628355, 0.005587570424606201, 0.007377653659568826, 0.00676533546488107, 0.006066161602640896, 0.006047147706657818, 0.009806158475180161, 0.010927343069299652, 0.010465185458709805, 0.009357642051362991, 0.012307408874366018, 0.011134391032220085, 0.00910507796956921, 0.004668552101661302, 0.003567366700935135, 0.00429796242661129, 0.005499215722845998, 0.0079704585404466, 0.00827867386786987, 0.008267394839254028, 0.0071543086581315335, 0.0058655610922846435, 0.0051371801287387305, 0.004411326529569992, 0.004673968259206926, 0.006019032883576552, 0.005099370913762209, 0.00619037432860229, 0.00623035281098568, 0.0055779610005989785, 0.007730100453884021, 0.0077742722607138486, 0.006990117077808872, 0.006842431986870082, 0.006049631475204551, 0.0062146624226611154, 0.0076742289344175355, 0.01161967095195019, 0.012350058546542935, 0.017969059007860288, 0.010214744734278908, 0.010654795613399985, 0.009538274280664616, 0.009102634142670409, 0.01116771401752596, 0.010955097357540735, 0.010294768544021176, 0.0064652699514534725, 0.006505066876549721, 0.006349207730895146, 0.014092392690512944, 0.014674051688158609, 0.025330392757493447, 0.03523796911747759, 0.02458601345065115, 0.02098486880024079, 0.03095803589013911, 0.02928469422825673, 0.02088351103587142, 0.018036684697499358, 0.016396547894563587, 0.028921286579104498, 0.02097969298760394, 0.024225066302556428, 0.024814382694547717, 0.014019220478044702, 0.016777177287929934, 0.024913325346930058, 0.020585614530322642, 0.01699186347443636, 0.015497571548422627, 0.018262191832167964, 0.01251317950784641, 0.016081676982089038, 0.015160864952769096, 0.02039851792811957, 0.019534341858761017, 0.016762409149005283, 0.01320588436301358, 0.014502789552231148, 0.008369043391585404, 0.01573221604201447, 0.01315008984290305, 0.010869687120087259, 0.00818396895555775, 0.007093050017619134, 0.009417212083605757, 0.01365665213033144, 0.011927378192295227, 0.015809822487592565, 0.026953275053015438, 0.03412469871970805, 0.030656817438239434, 0.03401069082676011, 0.02193654934940911, 0.023728592114515213, 0.03204988188527626, 0.0335105097360092, 0.01694907236729027, 0.01617899090306106, 0.01123851166141446, 0.013889525445338433, 0.011129381151900663, 0.01574888700172136, 0.012359493944522258, 0.010583298725130993, 0.007218520706473132, 0.004825773866786004, 0.007107532585111861, 0.00466398791291861, 0.0056485277805342115, 0.007958309062992514, 0.0052117459998016515, 0.003955473631570864, 0.004594408850826843, 0.0037387432543275105, 0.006264469814018555, 0.005876931597750124, 0.010170782832447047, 0.009366825656395867, 0.005219561211844572, 0.004489049889270664, 0.00420683906331589, 0.007694915994048543, 0.01150927838404222, 0.008042280927108639, 0.006288355981619099, 0.0047272934922614985, 0.006316191039408187, 0.009502699964717087, 0.004631147199877528, 0.0105005676920193, 0.008144546147354766, 0.010059159309354578, 0.006630434048807165, 0.0059932218729525305, 0.0062958101479260245, 0.003164461827441263, 0.004164103776309975, 0.0040205256359599475, 0.0031873998708426277, 0.006172959913970722, 0.004724670916241737, 0.005889211883075382, 0.00445846439754078, 0.006593557767349347, 0.004628515544225203, 0.00323405457149075, 0.003106291552069783, 0.004381480802873595, 0.004973538101964254, 0.0072996320775718364, 0.005525597843247552, 0.004347465957199238, 0.004298359570317146, 0.0035709877762619946, 0.003681571068478506, 0.004597374707435211, 0.005187271293932887, 0.005884603217333993, 0.004392015370177959, 0.003956998456267916, 0.003980557363366225, 0.0053342470566219045, 0.005341580787662682, 0.004181063445034639, 0.004192029982890216, 0.003989725451607241, 0.0044617169861445646, 0.004200908253092089, 0.0054902419931233525, 0.005860246701083611, 0.005334864890222234, 0.00514963652795514, 0.00499767855798154, 0.005950468947135737, 0.00704553158600524, 0.006314596772839272, 0.006252119366753927]",-0.11807310564345824,0.00047157426553894077,0.5690519917147892
